"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_COUNTRY","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME",
5699.00,12264,"IAD","US",12026,"GVA","Geneva, Switzerland",
5699.00,10397,"ATL","US",10752,"BRU","Brussels, Belgium",
5700.00,11433,"DTW","US",11760,"FRA","Frankfurt, Germany",
5700.00,13930,"ORD","US",11435,"DUB","Dublin, Ireland",
5700.00,13303,"MIA","US",15513,"UVF","St. Lucia, Saint Lucia",
5700.00,13518,"MUC","DE",10397,"ATL","Atlanta, GA",
5700.00,10711,"BOG","CO",11697,"FLL","Fort Lauderdale, FL",
5701.00,14057,"PDX","US",12972,"LHR","London, United Kingdom",
5701.00,15595,"VIE","AT",12478,"JFK","New York, NY",
5701.00,14832,"SJD","MX",14771,"SFO","San Francisco, CA",
5701.00,11618,"EWR","US",12991,"LIS","Lisbon, Portugal",
5701.00,11625,"EZE","AR",11618,"EWR","Newark, NJ",
5702.00,14717,"SCL","CL",12266,"IAH","Houston, TX",
5702.00,14293,"PUJ","DO",13930,"ORD","Chicago, IL",
5702.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
5702.00,10877,"CAN","CN",14771,"SFO","San Francisco, CA",
5702.00,12169,"HND","JP",14771,"SFO","San Francisco, CA",
5703.00,12264,"IAD","US",10752,"BRU","Brussels, Belgium",
5703.00,13930,"ORD","US",12966,"LGW","London, United Kingdom",
5703.00,14869,"SLC","US",10920,"CDG","Paris, France",
5704.00,11874,"GDL","MX",12266,"IAH","Houston, TX",
5704.00,13165,"MAN","GB",14100,"PHL","Philadelphia, PA",
5704.00,11618,"EWR","US",11444,"DUS","Dusseldorf, Germany",
5705.00,11618,"EWR","US",12651,"KEF","Keflavik/Reykjavik, Iceland",
5706.00,12892,"LAX","US",11032,"CUN","Cancun, Mexico",
5706.00,11618,"EWR","US",15595,"VIE","Vienna, Austria",
5707.00,16271,"YYZ","CA",11292,"DEN","Denver, CO",
5707.00,10790,"BUD","HU",14100,"PHL","Philadelphia, PA",
5707.00,16229,"YVR","CA",13487,"MSP","Minneapolis, MN",
5707.00,12173,"HNL","US",13694,"NGO","Nagoya, Japan",
5708.00,13744,"NRT","JP",12016,"GUM","Guam, TT",
5708.00,14771,"SFO","US",11118,"CPH","Copenhagen, Denmark",
5708.00,10920,"CDG","FR",14100,"PHL","Philadelphia, PA",
5710.00,12699,"KIX","JP",12016,"GUM","Guam, TT",
5711.00,16271,"YYZ","CA",14747,"SEA","Seattle, WA",
5712.00,14293,"PUJ","DO",13930,"ORD","Chicago, IL",
5712.00,14100,"PHL","US",12972,"LHR","London, United Kingdom",
5712.00,12277,"ICN","KR",11298,"DFW","Dallas/Fort Worth, TX",
5712.00,14679,"SAN","US",16271,"YYZ","Toronto, Canada",
5713.00,14012,"PAP","HT",11697,"FLL","Fort Lauderdale, FL",
5713.00,14747,"SEA","US",14066,"PEK","Beijing, China",
5713.00,11618,"EWR","US",16321,"ZRH","Zurich, Switzerland",
5713.00,11760,"FRA","DE",12478,"JFK","New York, NY",
5714.00,14831,"SJC","US",12972,"LHR","London, United Kingdom",
5714.00,12143,"HKG","HK",13930,"ORD","Chicago, IL",
5714.00,16229,"YVR","CA",10299,"ANC","Anchorage, AK",
5714.00,11118,"CPH","DK",13930,"ORD","Chicago, IL",
5716.00,14747,"SEA","US",14309,"PVG","Shanghai, China",
5716.00,12266,"IAH","US",10920,"CDG","Paris, France",
5716.00,15595,"VIE","AT",12264,"IAD","Washington, DC",
5717.00,13303,"MIA","US",12990,"LIR","Liberia, Costa Rica",
5719.00,11618,"EWR","US",14286,"PTY","Panama City, Panama",
5719.00,11988,"GRU","BR",12266,"IAH","Houston, TX",
5719.00,10920,"CDG","FR",11618,"EWR","Newark, NJ",
5720.00,15567,"VCP","BR",13204,"MCO","Orlando, FL",
5720.00,12892,"LAX","US",11874,"GDL","Guadalajara, Mexico",
5720.00,11618,"EWR","US",15566,"VCE","Venice, Italy",
5720.00,11435,"DUB","IE",11057,"CLT","Charlotte, NC",
5721.00,14239,"PRG","CZ",11618,"EWR","Newark, NJ",
5721.00,14838,"SJO","CR",12892,"LAX","Los Angeles, CA",
5721.00,12478,"JFK","US",13560,"MXP","Milan, Italy",
5721.00,12016,"GUM","US",12699,"KIX","Osaka, Japan",
5721.00,12173,"HNL","US",13694,"NGO","Nagoya, Japan",
5722.00,11618,"EWR","US",13560,"MXP","Milan, Italy",
5722.00,10397,"ATL","US",14739,"SDQ","Santo Domingo, Dominican Republic",
5723.00,13252,"MEX","MX",13204,"MCO","Orlando, FL",
5723.00,11697,"FLL","US",10711,"BOG","Bogota, Colombia",
5723.00,16271,"YYZ","CA",13930,"ORD","Chicago, IL",
5724.00,14838,"SJO","CR",12892,"LAX","Los Angeles, CA",
5724.00,10397,"ATL","US",11868,"GCM","Grand Cayman, Cayman Islands",
5724.00,11618,"EWR","US",13156,"MAD","Madrid, Spain",
5724.00,11298,"DFW","US",14717,"SCL","Santiago, Chile",
5724.00,12991,"LIS","PT",13930,"ORD","Chicago, IL",
5724.00,12264,"IAD","US",10517,"BCN","Barcelona, Spain",
5725.00,14679,"SAN","US",16271,"YYZ","Toronto, Canada",
5726.00,12264,"IAD","US",16149,"YOW","Ottawa, Canada",
5726.00,13252,"MEX","MX",11433,"DTW","Detroit, MI",
5726.00,11435,"DUB","IE",10721,"BOS","Boston, MA",
5727.00,13303,"MIA","US",11625,"EZE","Ezeiza, Argentina",
5727.00,12478,"JFK","US",12051,"GYE","Guayaquil, Ecuador",
5727.00,13252,"MEX","MX",14683,"SAT","San Antonio, TX",
5727.00,12016,"GUM","US",13694,"NGO","Nagoya, Japan",
5727.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
5727.00,15566,"VCE","IT",12478,"JFK","New York, NY",
5727.00,12651,"KEF","IS",11618,"EWR","Newark, NJ",
5727.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
5727.00,15566,"VCE","IT",10397,"ATL","Atlanta, GA",
5728.00,12173,"HNL","US",13694,"NGO","Nagoya, Japan",
5728.00,12520,"JNB","ZA",12264,"IAD","Washington, DC",
5728.00,13518,"MUC","DE",14771,"SFO","San Francisco, CA",
5728.00,12520,"JNB","ZA",12264,"IAD","Washington, DC",
5728.00,15084,"SXM","SX",12478,"JFK","New York, NY",
5728.00,12986,"LIM","PE",13303,"MIA","Miami, FL",
5729.00,12972,"LHR","GB",13487,"MSP","Minneapolis, MN",
5729.00,13744,"NRT","JP",12892,"LAX","Los Angeles, CA",
5729.00,12892,"LAX","US",11874,"GDL","Guadalajara, Mexico",
5729.00,13930,"ORD","US",14309,"PVG","Shanghai, China",
5730.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
5730.00,10397,"ATL","US",15513,"UVF","St. Lucia, Saint Lucia",
5731.00,12264,"IAD","US",16321,"ZRH","Zurich, Switzerland",
5731.00,11433,"DTW","US",11760,"FRA","Frankfurt, Germany",
5731.00,10292,"AMS","NL",12266,"IAH","Houston, TX",
5731.00,12173,"HNL","US",12699,"KIX","Osaka, Japan",
5731.00,14747,"SEA","US",14066,"PEK","Beijing, China",
5731.00,11651,"FCO","IT",13930,"ORD","Chicago, IL",
5732.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
5732.00,11760,"FRA","DE",11618,"EWR","Newark, NJ",
5733.00,12699,"KIX","JP",12173,"HNL","Honolulu, HI",
5733.00,12892,"LAX","US",13252,"MEX","Mexico City, Mexico",
5733.00,12972,"LHR","GB",10397,"ATL","Atlanta, GA",
5733.00,13930,"ORD","US",10292,"AMS","Amsterdam, Netherlands",
5734.00,13252,"MEX","MX",12478,"JFK","New York, NY",
5734.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
5734.00,12010,"GUA","GT",12892,"LAX","Los Angeles, CA",
5735.00,14717,"SCL","CL",12266,"IAH","Houston, TX",
5735.00,14747,"SEA","US",14832,"SJD","San Jose del Cabo, Mexico",
5736.00,13744,"NRT","JP",12173,"HNL","Honolulu, HI",
5736.00,11298,"DFW","US",13518,"MUC","Munich, Germany",
5736.00,12892,"LAX","US",14838,"SJO","San Jose, Costa Rica",
5736.00,11697,"FLL","US",12073,"HAV","Havana, Cuba",
5736.00,12173,"HNL","US",14309,"PVG","Shanghai, China",
5737.00,10920,"CDG","FR",11298,"DFW","Dallas/Fort Worth, TX",
5737.00,14831,"SJC","US",11874,"GDL","Guadalajara, Mexico",
5737.00,13180,"MBJ","JM",12478,"JFK","New York, NY",
5738.00,12173,"HNL","US",10244,"AKL","Auckland, New Zealand",
5738.00,13518,"MUC","DE",12264,"IAD","Washington, DC",
5738.00,13408,"MNL","PH",12173,"HNL","Honolulu, HI",
5738.00,11618,"EWR","US",15402,"TXL","Berlin, Germany",
5738.00,11433,"DTW","US",13518,"MUC","Munich, Germany",
5738.00,12478,"JFK","US",14012,"PAP","Port-au-Prince, Haiti",
5739.00,15595,"VIE","AT",11618,"EWR","Newark, NJ",
5740.00,13252,"MEX","MX",12892,"LAX","Los Angeles, CA",
5740.00,14739,"SDQ","DO",13204,"MCO","Orlando, FL",
5740.00,12892,"LAX","US",13243,"MEL","Melbourne, Australia",
5741.00,13930,"ORD","US",11874,"GDL","Guadalajara, Mexico",
5741.00,10292,"AMS","NL",14771,"SFO","San Francisco, CA",
5741.00,10790,"BUD","HU",14100,"PHL","Philadelphia, PA",
5741.00,11618,"EWR","US",12651,"KEF","Keflavik/Reykjavik, Iceland",
5741.00,11625,"EZE","AR",11618,"EWR","Newark, NJ",
5742.00,10162,"ADD","ET",13930,"ORD","Chicago, IL",
5742.00,12478,"JFK","US",13952,"OSL","Oslo, Norway",
5742.00,12972,"LHR","GB",10693,"BNA","Nashville, TN",
5742.00,12892,"LAX","US",14066,"PEK","Beijing, China",
5742.00,14239,"PRG","CZ",14100,"PHL","Philadelphia, PA",
5742.00,11618,"EWR","US",16321,"ZRH","Zurich, Switzerland",
5743.00,12892,"LAX","US",14717,"SCL","Santiago, Chile",
5743.00,11915,"GIG","BR",13204,"MCO","Orlando, FL",
5744.00,11618,"EWR","US",15402,"TXL","Berlin, Germany",
5744.00,16271,"YYZ","CA",12266,"IAH","Houston, TX",
5745.00,12478,"JFK","US",11988,"GRU","Sao Paulo, Brazil",
5746.00,11032,"CUN","MX",13930,"ORD","Chicago, IL",
5746.00,12478,"JFK","US",15595,"VIE","Vienna, Austria",
5746.00,12892,"LAX","US",12010,"GUA","Guatemala City, Guatemala",
5748.00,11618,"EWR","US",15566,"VCE","Venice, Italy",
5748.00,10920,"CDG","FR",13487,"MSP","Minneapolis, MN",
5748.00,11298,"DFW","US",14309,"PVG","Shanghai, China",
5749.00,12972,"LHR","GB",10821,"BWI","Baltimore, MD",
5749.00,13204,"MCO","US",11455,"DXB","Dubai, United Arab Emirates",
5750.00,15566,"VCE","IT",11618,"EWR","Newark, NJ",
5750.00,11874,"GDL","MX",13796,"OAK","Oakland, CA",
5750.00,14293,"PUJ","DO",14100,"PHL","Philadelphia, PA",
5750.00,11298,"DFW","US",11435,"DUB","Dublin, Ireland",
5751.00,14262,"PSP","US",16257,"YYC","Calgary, Canada",
5751.00,16271,"YYZ","CA",12478,"JFK","New York, NY",
5751.00,14100,"PHL","US",13180,"MBJ","Montego Bay, Jamaica",
5751.00,12478,"JFK","US",10411,"AUA","Aruba, Aruba",
5751.00,15306,"TPE","TW",13891,"ONT","Ontario, CA",
5752.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
5753.00,14831,"SJC","US",16229,"YVR","Vancouver, Canada",
5754.00,13408,"MNL","PH",12478,"JFK","New York, NY",
5754.00,13252,"MEX","MX",12478,"JFK","New York, NY",
5754.00,15402,"TXL","DE",11618,"EWR","Newark, NJ",
5755.00,12266,"IAH","US",11988,"GRU","Sao Paulo, Brazil",
5755.00,15402,"TXL","DE",11618,"EWR","Newark, NJ",
5756.00,15304,"TPA","US",10292,"AMS","Amsterdam, Netherlands",
5756.00,11435,"DUB","IE",14747,"SEA","Seattle, WA",
5756.00,13303,"MIA","US",10658,"BLA","Barcelona, Venezuela",
5756.00,12277,"ICN","KR",13930,"ORD","Chicago, IL",
5758.00,12478,"JFK","US",13744,"NRT","Tokyo, Japan",
5758.00,13252,"MEX","MX",13303,"MIA","Miami, FL",
5759.00,14869,"SLC","US",10292,"AMS","Amsterdam, Netherlands",
5759.00,11697,"FLL","US",11032,"CUN","Cancun, Mexico",
5760.00,13252,"MEX","MX",14683,"SAT","San Antonio, TX",
5760.00,10920,"CDG","FR",14869,"SLC","Salt Lake City, UT",
5760.00,13252,"MEX","MX",14683,"SAT","San Antonio, TX",
5761.00,14492,"RDU","US",10920,"CDG","Paris, France",
5761.00,11874,"GDL","MX",12892,"LAX","Los Angeles, CA",
5762.00,10920,"CDG","FR",14492,"RDU","Raleigh/Durham, NC",
5762.00,12264,"IAD","US",10415,"AUH","Abu Dhabi, United Arab Emirates",
5762.00,12173,"HNL","US",12277,"ICN","Seoul, South Korea",
5763.00,12986,"LIM","PE",12892,"LAX","Los Angeles, CA",
5763.00,13930,"ORD","US",12991,"LIS","Lisbon, Portugal",
5764.00,11298,"DFW","US",11625,"EZE","Ezeiza, Argentina",
5764.00,10292,"AMS","NL",13204,"MCO","Orlando, FL",
5765.00,12651,"KEF","IS",10721,"BOS","Boston, MA",
5765.00,12173,"HNL","US",12699,"KIX","Osaka, Japan",
5766.00,12892,"LAX","US",12010,"GUA","Guatemala City, Guatemala",
5766.00,13930,"ORD","US",12143,"HKG","Hong Kong, Hong Kong",
5766.00,12699,"KIX","JP",12173,"HNL","Honolulu, HI",
5766.00,11244,"CZM","MX",12266,"IAH","Houston, TX",
5767.00,12264,"IAD","US",10415,"AUH","Abu Dhabi, United Arab Emirates",
5767.00,11697,"FLL","US",14739,"SDQ","Santo Domingo, Dominican Republic",
5769.00,12266,"IAH","US",11760,"FRA","Frankfurt, Germany",
5769.00,13930,"ORD","US",12143,"HKG","Hong Kong, Hong Kong",
5770.00,12892,"LAX","US",14838,"SJO","San Jose, Costa Rica",
5771.00,16149,"YOW","CA",12264,"IAD","Washington, DC",
5771.00,14492,"RDU","US",12972,"LHR","London, United Kingdom",
5772.00,12972,"LHR","GB",14107,"PHX","Phoenix, AZ",
5772.00,13930,"ORD","US",12966,"LGW","London, United Kingdom",
5773.00,10721,"BOS","US",16271,"YYZ","Toronto, Canada",
5774.00,12892,"LAX","US",14717,"SCL","Santiago, Chile",
5775.00,14679,"SAN","US",13744,"NRT","Tokyo, Japan",
5775.00,13487,"MSP","US",16257,"YYC","Calgary, Canada",
5776.00,11760,"FRA","DE",14100,"PHL","Philadelphia, PA",
5776.00,15513,"UVF","LC",10397,"ATL","Atlanta, GA",
5776.00,11618,"EWR","US",16217,"YUL","Montreal, Canada",
5776.00,12173,"HNL","US",13694,"NGO","Nagoya, Japan",
5776.00,12972,"LHR","GB",14831,"SJC","San Jose, CA",
5777.00,13930,"ORD","US",14286,"PTY","Panama City, Panama",
5777.00,10920,"CDG","FR",11193,"CVG","Cincinnati, OH",
5777.00,12972,"LHR","GB",10821,"BWI","Baltimore, MD",
5777.00,11988,"GRU","BR",12478,"JFK","New York, NY",
5778.00,10721,"BOS","US",16217,"YUL","Montreal, Canada",
5778.00,16257,"YYC","CA",12266,"IAH","Houston, TX",
5779.00,13204,"MCO","US",10292,"AMS","Amsterdam, Netherlands",
5779.00,16271,"YYZ","CA",13487,"MSP","Minneapolis, MN",
5780.00,13744,"NRT","JP",13930,"ORD","Chicago, IL",
5781.00,12478,"JFK","US",13744,"NRT","Tokyo, Japan",
5781.00,16215,"YTZ","CA",10721,"BOS","Boston, MA",
5781.00,13930,"ORD","US",11651,"FCO","Rome, Italy",
5781.00,15566,"VCE","IT",11618,"EWR","Newark, NJ",
5782.00,16321,"ZRH","CH",12478,"JFK","New York, NY",
5782.00,13204,"MCO","US",10292,"AMS","Amsterdam, Netherlands",
5783.00,12264,"IAD","US",12651,"KEF","Keflavik/Reykjavik, Iceland",
5783.00,11618,"EWR","US",13165,"MAN","Manchester, United Kingdom",
5783.00,12191,"HOU","US",12990,"LIR","Liberia, Costa Rica",
5783.00,12277,"ICN","KR",13930,"ORD","Chicago, IL",
5783.00,12478,"JFK","US",15566,"VCE","Venice, Italy",
5784.00,12264,"IAD","US",13744,"NRT","Tokyo, Japan",
5784.00,15455,"UIO","EC",10397,"ATL","Atlanta, GA",
5784.00,11618,"EWR","US",11444,"DUS","Dusseldorf, Germany",
5785.00,13952,"OSL","NO",12478,"JFK","New York, NY",
5786.00,13930,"ORD","US",11651,"FCO","Rome, Italy",
5787.00,11618,"EWR","US",15258,"TLV","Tel Aviv, Israel",
5787.00,14066,"PEK","CN",11298,"DFW","Dallas/Fort Worth, TX",
5787.00,12892,"LAX","US",13602,"NAN","Nadi, Fiji",
5788.00,11625,"EZE","AR",12478,"JFK","New York, NY",
5788.00,13532,"MVD","UY",13303,"MIA","Miami, FL",
5788.00,11298,"DFW","US",14717,"SCL","Santiago, Chile",
5789.00,12173,"HNL","US",13408,"MNL","Manila, Philippines",
5789.00,11618,"EWR","US",10920,"CDG","Paris, France",
5789.00,12169,"HND","JP",13930,"ORD","Chicago, IL",
5791.00,13156,"MAD","ES",12478,"JFK","New York, NY",
5791.00,12277,"ICN","KR",14747,"SEA","Seattle, WA",
5792.00,10397,"ATL","US",16271,"YYZ","Toronto, Canada",
5792.00,14739,"SDQ","DO",11697,"FLL","Fort Lauderdale, FL",
5792.00,12051,"GYE","EC",12478,"JFK","New York, NY",
5793.00,11618,"EWR","US",13518,"MUC","Munich, Germany",
5793.00,13303,"MIA","US",13532,"MVD","Montevideo, Uruguay",
5794.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
5794.00,11651,"FCO","IT",13930,"ORD","Chicago, IL",
5794.00,11760,"FRA","DE",11057,"CLT","Charlotte, NC",
5794.00,14747,"SEA","US",14066,"PEK","Beijing, China",
5794.00,11444,"DUS","DE",11618,"EWR","Newark, NJ",
5795.00,12991,"LIS","PT",11618,"EWR","Newark, NJ",
5795.00,13744,"NRT","JP",14679,"SAN","San Diego, CA",
5796.00,11298,"DFW","US",14066,"PEK","Beijing, China",
5797.00,12010,"GUA","GT",12892,"LAX","Los Angeles, CA",
5798.00,12892,"LAX","US",14824,"SIN","Singapore, Singapore",
5798.00,10397,"ATL","US",11915,"GIG","Rio de Janeiro, Brazil",
5798.00,14838,"SJO","CR",12892,"LAX","Los Angeles, CA",
5799.00,15058,"SVO","RU",12892,"LAX","Los Angeles, CA",
5799.00,11032,"CUN","MX",15016,"STL","St. Louis, MO",
5799.00,11618,"EWR","US",12991,"LIS","Lisbon, Portugal",
5799.00,12266,"IAH","US",12986,"LIM","Lima, Peru",
5800.00,11444,"DUS","DE",10397,"ATL","Atlanta, GA",
5800.00,13303,"MIA","US",16217,"YUL","Montreal, Canada",
5800.00,11874,"GDL","MX",14893,"SMF","Sacramento, CA",
5801.00,12478,"JFK","US",11444,"DUS","Dusseldorf, Germany",
5802.00,12478,"JFK","US",12849,"KWI","Kuwait, Kuwait",
5802.00,10292,"AMS","NL",10721,"BOS","Boston, MA",
5802.00,12991,"LIS","PT",11618,"EWR","Newark, NJ",
5802.00,11618,"EWR","US",16229,"YVR","Vancouver, Canada",
5803.00,12478,"JFK","US",15566,"VCE","Venice, Italy",
5803.00,13156,"MAD","ES",11618,"EWR","Newark, NJ",
5804.00,13269,"MGA","NI",11697,"FLL","Fort Lauderdale, FL",
5804.00,15402,"TXL","DE",11618,"EWR","Newark, NJ",
5804.00,16271,"YYZ","CA",11298,"DFW","Dallas/Fort Worth, TX",
5805.00,11032,"CUN","MX",10821,"BWI","Baltimore, MD",
5805.00,12478,"JFK","US",11888,"GEO","Georgetown, Guyana",
5805.00,16271,"YYZ","CA",13487,"MSP","Minneapolis, MN",
5805.00,12972,"LHR","GB",10821,"BWI","Baltimore, MD",
5805.00,11868,"GCM","KY",10397,"ATL","Atlanta, GA",
5805.00,14739,"SDQ","DO",10397,"ATL","Atlanta, GA",
5806.00,12889,"LAS","US",12966,"LGW","London, United Kingdom",
5806.00,12892,"LAX","US",11874,"GDL","Guadalajara, Mexico",
5806.00,10292,"AMS","NL",13930,"ORD","Chicago, IL",
5806.00,15306,"TPE","TW",13891,"ONT","Ontario, CA",
5807.00,10397,"ATL","US",11444,"DUS","Dusseldorf, Germany",
5807.00,14747,"SEA","US",10920,"CDG","Paris, France",
5807.00,11625,"EZE","AR",12478,"JFK","New York, NY",
5807.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
5808.00,11651,"FCO","IT",12264,"IAD","Washington, DC",
5808.00,11697,"FLL","US",14739,"SDQ","Santo Domingo, Dominican Republic",
5808.00,13694,"NGO","JP",11433,"DTW","Detroit, MI",
5808.00,12991,"LIS","PT",10721,"BOS","Boston, MA",
5808.00,11057,"CLT","US",11760,"FRA","Frankfurt, Germany",
5808.00,10846,"BZE","BZ",10397,"ATL","Atlanta, GA",
5809.00,11057,"CLT","US",10517,"BCN","Barcelona, Spain",
5810.00,16271,"YYZ","CA",12266,"IAH","Houston, TX",
5811.00,11435,"DUB","IE",10721,"BOS","Boston, MA",
5811.00,12892,"LAX","US",11032,"CUN","Cancun, Mexico",
5811.00,13560,"MXP","IT",12478,"JFK","New York, NY",
5813.00,12478,"JFK","US",11760,"FRA","Frankfurt, Germany",
5813.00,14309,"PVG","CN",13930,"ORD","Chicago, IL",
5813.00,11888,"GEO","GY",12478,"JFK","New York, NY",
5814.00,10292,"AMS","NL",11618,"EWR","Newark, NJ",
5814.00,11625,"EZE","AR",12478,"JFK","New York, NY",
5814.00,12892,"LAX","US",14838,"SJO","San Jose, Costa Rica",
5814.00,14717,"SCL","CL",13303,"MIA","Miami, FL",
5815.00,12972,"LHR","GB",10397,"ATL","Atlanta, GA",
5815.00,11032,"CUN","MX",11298,"DFW","Dallas/Fort Worth, TX",
5815.00,13930,"ORD","US",11760,"FRA","Frankfurt, Germany",
5815.00,11988,"GRU","BR",13930,"ORD","Chicago, IL",
5815.00,11618,"EWR","US",10716,"BOM","Mumbai, India",
5816.00,12016,"GUM","US",13694,"NGO","Nagoya, Japan",
5816.00,13744,"NRT","JP",12173,"HNL","Honolulu, HI",
5816.00,13930,"ORD","US",14309,"PVG","Shanghai, China",
5816.00,10721,"BOS","US",16271,"YYZ","Toronto, Canada",
5817.00,10162,"ADD","ET",13930,"ORD","Chicago, IL",
5817.00,16321,"ZRH","CH",13930,"ORD","Chicago, IL",
5818.00,11760,"FRA","DE",10397,"ATL","Atlanta, GA",
5818.00,11697,"FLL","US",13269,"MGA","Managua, Nicaragua",
5819.00,12520,"JNB","ZA",12264,"IAD","Washington, DC",
5819.00,11697,"FLL","US",14681,"SAP","San Pedro Sula, Honduras",
5820.00,13303,"MIA","US",11369,"DOH","Doha, Qatar",
5820.00,13204,"MCO","US",11988,"GRU","Sao Paulo, Brazil",
5821.00,14100,"PHL","US",14293,"PUJ","Punta Cana, Dominican Republic",
5821.00,12892,"LAX","US",12010,"GUA","Guatemala City, Guatemala",
5821.00,13252,"MEX","MX",12266,"IAH","Houston, TX",
5821.00,14717,"SCL","CL",10397,"ATL","Atlanta, GA",
5821.00,11444,"DUS","DE",13303,"MIA","Miami, FL",
5822.00,10397,"ATL","US",13518,"MUC","Munich, Germany",
5822.00,14747,"SEA","US",16257,"YYC","Calgary, Canada",
5822.00,11760,"FRA","DE",11298,"DFW","Dallas/Fort Worth, TX",
5822.00,11868,"GCM","KY",10397,"ATL","Atlanta, GA",
5822.00,12892,"LAX","US",12169,"HND","Tokyo, Japan",
5822.00,14771,"SFO","US",16257,"YYC","Calgary, Canada",
5823.00,10517,"BCN","ES",13930,"ORD","Chicago, IL",
5823.00,12478,"JFK","US",13952,"OSL","Oslo, Norway",
5823.00,11292,"DEN","US",11032,"CUN","Cancun, Mexico",
5824.00,11298,"DFW","US",10292,"AMS","Amsterdam, Netherlands",
5824.00,10920,"CDG","FR",10721,"BOS","Boston, MA",
5825.00,10397,"ATL","US",15566,"VCE","Venice, Italy",
5825.00,12699,"KIX","JP",12892,"LAX","Los Angeles, CA",
5825.00,13930,"ORD","US",11651,"FCO","Rome, Italy",
5825.00,11057,"CLT","US",10411,"AUA","Aruba, Aruba",
5826.00,13930,"ORD","US",11290,"DEL","Delhi, India",
5826.00,10397,"ATL","US",12990,"LIR","Liberia, Costa Rica",
5826.00,10711,"BOG","CO",10397,"ATL","Atlanta, GA",
5826.00,12478,"JFK","US",12051,"GYE","Guayaquil, Ecuador",
5826.00,10292,"AMS","NL",14869,"SLC","Salt Lake City, UT",
5828.00,12173,"HNL","US",13408,"MNL","Manila, Philippines",
5828.00,15566,"VCE","IT",14100,"PHL","Philadelphia, PA",
5828.00,12478,"JFK","US",13252,"MEX","Mexico City, Mexico",
5828.00,11760,"FRA","DE",12478,"JFK","New York, NY",
5828.00,11618,"EWR","US",12651,"KEF","Keflavik/Reykjavik, Iceland",
5829.00,12892,"LAX","US",13156,"MAD","Madrid, Spain",
5830.00,12892,"LAX","US",14717,"SCL","Santiago, Chile",
5830.00,10397,"ATL","US",12986,"LIM","Lima, Peru",
5830.00,11760,"FRA","DE",10397,"ATL","Atlanta, GA",
5831.00,12073,"HAV","CU",11697,"FLL","Fort Lauderdale, FL",
5832.00,10920,"CDG","FR",14747,"SEA","Seattle, WA",
5832.00,12266,"IAH","US",12986,"LIM","Lima, Peru",
5833.00,16271,"YYZ","CA",14679,"SAN","San Diego, CA",
5833.00,12026,"GVA","CH",11618,"EWR","Newark, NJ",
5834.00,13744,"NRT","JP",12892,"LAX","Los Angeles, CA",
5835.00,10721,"BOS","US",10920,"CDG","Paris, France",
5835.00,10752,"BRU","BE",13930,"ORD","Chicago, IL",
5835.00,11874,"GDL","MX",12892,"LAX","Los Angeles, CA",
5836.00,12277,"ICN","KR",12889,"LAS","Las Vegas, NV",
5836.00,12972,"LHR","GB",13303,"MIA","Miami, FL",
5836.00,11874,"GDL","MX",13796,"OAK","Oakland, CA",
5836.00,10821,"BWI","US",16271,"YYZ","Toronto, Canada",
5837.00,14107,"PHX","US",12972,"LHR","London, United Kingdom",
5839.00,10711,"BOG","CO",13204,"MCO","Orlando, FL",
5839.00,11444,"DUS","DE",10397,"ATL","Atlanta, GA",
5839.00,11651,"FCO","IT",12264,"IAD","Washington, DC",
5839.00,12191,"HOU","US",12990,"LIR","Liberia, Costa Rica",
5839.00,12478,"JFK","US",15566,"VCE","Venice, Italy",
5840.00,10721,"BOS","US",11435,"DUB","Dublin, Ireland",
5840.00,12478,"JFK","US",15566,"VCE","Venice, Italy",
5840.00,13487,"MSP","US",16232,"YWG","Winnipeg, Canada",
5840.00,12972,"LHR","GB",10821,"BWI","Baltimore, MD",
5841.00,11118,"CPH","DK",10721,"BOS","Boston, MA",
5841.00,13744,"NRT","JP",12264,"IAD","Washington, DC",
5841.00,14153,"PLS","TC",11057,"CLT","Charlotte, NC",
5841.00,11915,"GIG","BR",12478,"JFK","New York, NY",
5841.00,16477,"QRO","MX",12266,"IAH","Houston, TX",
5842.00,11433,"DTW","US",16217,"YUL","Montreal, Canada",
5842.00,10397,"ATL","US",10411,"AUA","Aruba, Aruba",
5842.00,15595,"VIE","AT",11618,"EWR","Newark, NJ",
5843.00,14057,"PDX","US",16229,"YVR","Vancouver, Canada",
5846.00,13744,"NRT","JP",12478,"JFK","New York, NY",
5846.00,10846,"BZE","BZ",13303,"MIA","Miami, FL",
5847.00,12010,"GUA","GT",12892,"LAX","Los Angeles, CA",
5848.00,12277,"ICN","KR",12173,"HNL","Honolulu, HI",
5849.00,14286,"PTY","PA",10721,"BOS","Boston, MA",
